,title,onion
10249,Illiteracy: Could 4 A.M. Public-Service Ads Stop It?,1
10250,"Horoscope for the week of April 14, 1999",1
10251,Destination: Another Level,1
10252,American People Ruled Unfit To Govern,1
10253,Christ Converts To Islam,1
10254,Van's Rocking Motion Discourages Would-Be Knocker,1
10255,Salvation Air Force Collecting Used Planes In Your Area,1
10256,"Horoscope for the week of April 7, 1999",1
10257,A Well-Informed Populace Is Vital To The Operation Of A Democracy vs. Dixie Chicks Fever Sweeps America!,1
10258,"Kodak, Nabisco Apologize For Drunken One-Night Merger",1
10259,Second-Grade Music Student Goes Nuts With Cowbell,1
10260,Starlet-Viewer Age Difference Quickly Calculated,1
10261,Revolutionary New Insoles Combine Five Forms Of Pseudoscience,1
10262,Ice Broken At Area Sales Seminar,1
10263,Single Marine Sent Back In Time To Resolve Kosovo Crisis,1
10264,"Horoscope for the week of March 31, 1999",1
10265,U.S. Populace Lurches Methodically Through The Motions For Yet Another Day,1
10266,Miracle Overpass Issues Mysterious Stream Of Urine,1
10267,National Pork Council: Many Americans Suffer From Pork Deficiency,1
10268,"Ask A Woman Who May Be Poor, But She Has Her Pride, And No One Will Ever Take That Away From Her",1
10269,"Horoscope for the week of March 24, 1999",1
10270,New Study Finds College Binge Drinking To Be A Blast,1
10271,Father Only Expresses Love Through Concern For Proper Tire Inflation,1
10272,Mass Of Unfreshened Air Moving In From Arctic Circle,1
10273,Ham Glazed To Dangerously Delicious Levels,1
10274,Report: One In Five Americans Currently Holding For The Next Available Representative,1
10275,European Men Are So Much More Romantic Than American Men vs. American Women Studying In Europe Are Unbelievably Easy,1
10276,Sinn Fein Leaders Demand Year-Round Shamrock Shake Availability,1
10277,"Horoscope for the week of March 17, 1999",1
10278,"Reformist Ku Klux Klan Splinter Group Claims Blacks, Jews May Be Partially Human",1
10279,Comb Technology: Why Is It So Far Behind The Razor And Toothbrush Fields?,1
10280,Most Memorable Oscar Moments,1
10281, Derided By Philistines,1
10282,Slight Inconsistency Found In Bible,1
10283,Revlon Forced To Test Cosmetics On Plants,1
10284,"Horoscope for the week of March 3, 1999",1
10285,Breakthrough Drug Eliminates Crying In Infants,1
10286,Brightly Colored Uniforms Boost Employee Morale,1
10287,Miracle Of Birth Occurs For 83 Billionth Time,1
10288,Area Insurance Salesman Celebrates 14th Year Of Quoting ,1
10289,Doctors No Closer To Cure For Old-Person Smell,1
10290,Snacktime Made More Fun,1
10291,"Horoscope for the week of February 24, 1999",1
10292,Ask VH1 ,1
10293,Loved Ones Recall Local Man's Cowardly Battle With Cancer,1
10294,Apple Employee Fired For Thinking Different,1
10295,Three Boomers Feared Dead In Jenga Collapse,1
10296,Global-Warming Crisis Makes For Delightful Mid-February Afternoon,1
10297,God Proclaims Raspberries 'Now Even More Berrilicious',1
10298,"Horoscope for the week of February 17, 1999",1
10299,Unknown Gunman In Hardee's Parking Lot On Verge Of International Prominence,1
10300,Corporate-Welfare Recipients: Are They Eating Steak And Driving Cadillacs?,1
10301,Report: Vulgaria May Possess Flying-Car Technology,1
10302,2-D Doritos Sales Lagging,1
10303,Magic-Markered Initials Fail To Deter Breakroom Rice-Cake Thief,1
10304,"Aging Pope 'Just Blessing Everything In Sight,' Say Concerned Handlers",1
10305,"Horoscope for the week of February 10, 1999",1
10306,"Gaywads, Dorkwads Sign Historic Wad Accord",1
10307,Ex-Girlfriend Wins Custody Of Shared Friends,1
10308,Plane Delay Leaves Hundreds Whiny,1
10309,Russia's Power Shut Off,1
10310,Study: Sniffing Glue Proven Effective In Treatment Of Adolescent Boredom,1
10311,"Horoscope for the week of February 3, 1999",1
10312,Roof On Fire Claims Lives Of 43 Party People,1
10313,Teenage Boys Helpfully Point Out Fat Girl's Shortcomings,1
10314,Waitress Creeped Out By Overtipper,1
10315,Laughter Now Exclusively Used To Mask Feelings,1
10316,"Horoscope for the week of January 27, 1999",1
10317,Man Required To Wear Tie Decides It Might As Well Be Wacky,1
10318,Aztec Extremists Cut Out Visiting Pope's Heart,1
10319,Previous Tenant Clearly Not Bothered By Mildew,1
10320,"Bloodthirsty, Undead Ghoul Advocates Chocolate-Cereal Consumption",1
10321,Lone Geek Sits Off By Self Reading ,1
10322,"Horoscope for the week of January 20, 1999",1
10323,"Long-Awaited Baby Boomer Die-Off To Begin Soon, Experts Say",1
10324,Satisfaction Guaranteed,1
10325,Transgendered Sea Anemone Denounced As 'Abomination' By Clergy,1
10326,Pantene Introduces New Behavioral Conditioner,1
10327,Important Piece Of Paper Tragically Smudged With Breadstick Grease,1
10328,"Horoscope for the week of January 13, 1999",1
10329,Bleary-Eyed Cosmopolitan Staffer Cranks Out 10 Billionth Way To Bring Out The Animal In Your Man,1
10330,Near-Death Experience Followed By Right-On-The-Money Death Experience,1
10331,Collectible-Plate Industry Calls For Tragic Death Of Streisand,1
10332,"Animal-Rights Activists Release 71,000 Cows Into Wild",1
10333,Pregnant Woman Killed In Propecia-Handling Incident,1
10334,"Horoscope for the week of December 16, 1998",1
10335,I Am So Starving vs. I Am So Starving,1
10336,FDA Declares Munchos To Be Good Source Of Disodium Guanylate,1
10337,Court Takes Custody Of Harley From Unfit Motorcycle Mama,1
10338,"Horoscope for the week of December 9, 1998",1
10339,Report: Swelling Hippie Herds Pose Threat To Delicate Freakosystem,1
10340,Office Pariah Not Invited To Chi-Chi's Happy-Hour Get-Together,1
10341,God Answers Prayers Of Paralyzed Little Boy,1
10342,Evil Hong Kong Kung-Fu Legions Petition For Right To Attack Two At A Time,1
10343,Auto Workers Strike For More Acrylic Novelty Baseball Caps,1
10344,"Guy On Couch A Friend From Out Of Town, Roommate Reports",1
10345,'Hot 'N' Nasty Butt Cum Chixx' To Appear As 'Creative Concepts' On Credit-Card Bill,1
10346,Revolutionary New Alarm Clock For The Deaf Uses No Hammers,1
10347,Sculptor Criticized For Turning Women Into Objects,1
10348,Report: Hostess May Have Marketed Unhealthy 'Twinkies' To Minors,1
10349,"Horoscope for the week of November 25, 1998",1
10350,New High-Viscosity Mayonnaise To Aid In American Swallowing,1
10351,Life Much Better Thanks To Recent Elections,1
10352,Express-Lane Cashier Confirms Her Nails Are Real,1
10353,"15,000 Brown People Dead Somewhere",1
10354,NYC Conservationists Decry Destruction Of Rat Habitats,1
10355,"Child Baffled By Stationary, Non-Violent Images",1
10356,"Horoscope for the week of November 18, 1998",1
10357,Marxist Student Has Capitalist Parents,1
10358,Secretary Of State Makes Diplomatic Visit To Totally Fucked-Up Country,1
10359,Sales Manager Gets A Little Crazy At Office Party,1
10360,Area Woman To Get By On Looks For Six More Years,1
10361,'Aryan Notions' Opens Sixth Berlin Location,1
10362,"Poll: 80 Percent Of Americans In Favor Of Storming Castle, Destroying Inhuman Monster",1
10363,Rash Of High-Speed Chases Threatens Local Fruit Stand,1
10364,"Horoscope for the week of November 11, 1998",1
10365,Corporate Philanthropy-Misanthropy Ratio Holding Steady,1
10366,Educational Puppet Pelted With Crayons,1
10367,Report: Many Rappers May Suffer From Unrealistically High Self-Images,1
10368,Midwest Peace Talks Shattered By Illinois Toll-Booth Bombing,1
10369,Bounty Officials Approve Third Ply,1
10370,Concerned Parents Demand Removal Of Arsenic From Periodic Table Of Elements,1
10371,"Horoscope for the week of November 4, 1998",1
10372,Study: U.S. Pets' Healthcare Better Than Rwandan Humans',1
10373,"Selling Equals Winning, Ex-Athlete Tells Direct-Mail Merchandisers",1
10374,Area Units Really Moving,1
10375,Local Gym Teacher Loves Forcing Children To Dance,1
10376,"Horoscope for the week of October 28, 1998",1
10377,"Fairy-Princess Ranks Depleting As Girls Aspire To Be Doctors, Lawyers",1
10378,EPA Warns Of Rise In Global Heartwarming,1
10379,Area Man Has Naked-Lady Fetish,1
10380,First-Grader Reeks Of Urine,1
10381,Shark Attack Claims Life Of Some Guy On TV,1
10382,Recent Saving Of Planet Attributed To Working Assets Long-Distance Plan,1
10383,"Horoscope for the week of October 21, 1998",1
10384,Consumer-Product Diversity Now Exceeds Biodiversity,1
10385,Restaurant Owner Doesn't Understand Why Anyone Would Want To Steal His Fiberglass Big Boy,1
10386,Night Watchman Keeps Leno Under Close Surveillance,1
10387,"Horoscope for the week of October 14, 1998",1
10388,"It Was Then That I Carried You vs. Bullshit, Jesus, Those Are Obviously My Footprints",1
10389,Asian Economic Crisis,1
10390,Taco Bell's Five Ingredients Combined In Totally New Way,1
10391,Nation's Wealthiest One Percent Demands Minority Status,1
10392,Jesse Jackson Honored For Providing Inner-City Youths With Increased Photo Opportunities,1
10393,Mercy Hospital Turns Away Uninsured Patient,1
10394,Dept. Of Transportation To Replace Highway Mile Markers With Dead Raccoons,1
10395,Ask Loni Anderson's Agent,1
10396,"Horoscope for the week of October 7, 1998",1
10397,"Everyone Involved In Pizza's Preparation, Delivery, Purchase Extremely High",1
10398,Poll: 73 Percent Of Americans Unable To Believe This Shit,1
10399,"Jewish Elders Lift 6,000-Year Ham Ban",1
10400,Area Man Expected To Work With These Incompetents,1
10401,Wacky Forensics Investigation Turns Autopsy-Turvy,1
10402,"Horoscope for the week of September 30, 1998",1
10403,World Bank Offers Indonesia Totally Free Checking,1
10404,U.S. Dignity Reserves Nearly Depleted,1
10405,Tenth Circle Added To Rapidly Growing Hell,1
10406,Man On TV Urges Mass Purchase Of Listerine,1
10407,Dennis Miller Deeply Concerned About Long-Distance Service,1
10408,Expense-Account Wizard Transforms Prostitute Into Color Copies,1
10409,"Horoscope for the week of September 23, 1998",1
10410,Seventh-Graders Still Undecided On Disparaging Name For Mr. Hyslop,1
10411,"'I Provide Office Solutions,' Says Pitiful Little Man",1
10412,I Got What You Need,1
10413,Archaeologists Discover Strata Of ,1
10414,Public-Speaking Student To Make Point Of Gesturing,1
10415,Trinidad And Tobago Issues Commemorative Leonardo DiCaprio Postage Stamp,1
10416,"Americans Want Racial Equality, Creme Filling",1
10417,"Horoscope for the week of September 16, 1998",1
10418,Ask A Frat Brother Who Just Accidentally Drowned A Pledge During A Hazing Gone Horribly Awry,1
10419,Saltless Pretzel Hangs Alone In Bulb-Heated Rack,1
10420,Beanie Broker Urges Storkholders To Sell,1
10421,"Horoscope for the week of September 9, 1998",1
10422,Yeltsin Forcibly Ejected From Detroit-Area Check-Cashing Service,1
10423,Parents Of Suicide Victim Saw It Coming A Mile Away,1
10424,Fellow Dormmates Warned About Christian In 462,1
10425,Doctors Find New Way To Prolong Meaningless Existence,1
10426,Russia Renamed 'Batshitzania',1
10427,"Horoscope for the week of September 2, 1998",1
10428,Area Stylist Would Love To Do Julia Roberts' Hair,1
10429,Sexual Harassment In The Workplace Must Stop vs. I Love The Way Your Tits Bounce When You Type,1
10430,Contact Paper Beautifies Drawer Interior,1
10431,Report: Shopoholism May Have Killed The Shoposauruses,1
10432,Report: Americans Receive Majority Of Vitamins Through Hair,1
10433,"Horoscope for the week of August 26, 1998",1
10434,Nazi SS Cemetery Desecrated By Pro-Semitic Graffiti,1
10435,Two Teens Held In Lunch-Lady Mocking Incident,1
10436,Ratings Low For NPR Morning Zoo Crew,1
10437,"Lilith Fair Performers, Attendees Achieve Largest-Ever Synchronized Ovulation",1
10438,Man Receives First-Ever Mouse-Heart Transplant,1
10439,Creepy Late-Night Mortgage Ad Gives Insight Into True State Of Economy,1
10440,"Horoscope for the week of August 19, 1998",1
10441,"Angels, Aliens Battle For Imagination Of American People",1
10442,Pepsico Marketing Mix-Up Results In $300 Million Lemon-Lime Doritos Campaign,1
10443,"Horoscope for the week of August 12, 1998",1
10444,Saddam Hussein Steps Down Following Sex Scandal,1
10445,"Girl, He's No Good For You",1
10446,Sudanese 14-Year-Old Has Midlife Crisis,1
10447,Wellesley College Removes Phrase 'Hot All-Girl Action' From School Brochure,1
10448,Child So Stupid She Sees Letters Backwards,1
10449,We Gave Rex To A Nice Farm Family vs. They Had Me Put To Sleep At The Vet,1
10450,"Horoscope for the week of August 5, 1998",1
10451,'Please Don't Feed The Poor' Campaign Catching On,1
10452,New Product Available,1
10453,Vigilante Judge Takes Law Into Own Hands,1
10454,Area Client Would Like A Different Font,1
10455,Porn-Store Change Machine Gummed Up Again,1
10456,KFC Paleontologists Reconstruct 24-Piece Party Bucket From Single Chicken Leg,1
10457,"Horoscope for the week of July 29, 1998",1
10458,Depression Sufferer Insufferable,1
10459,'98 Homosexual-Recruitment Drive Nearing Goal,1
10460,"God Cites 'Moving In Mysterious Ways' As Motive In Killing Of 3,000 Papua New Guineans",1
10461,Hero Lawyer Uses Technicality To Free Guilty Man,1
10462,Report: 98 Percent Of Americans Afraid Of 98 Percent Of Americans,1
10463,"Horoscope for the week of July 22, 1998",1
10464,Fry-Cook Disciplined,1
10465,Kellogg's Pulls Controversial 'Choco-Bastard' From Store Shelves,1
10466,New Smokable Nicotine Sticks: Can They Help Smokers Quit?,1
10467,"Human Feet Originally Used For Walking, Anthropologists Report",1
10468,Area Guidance Counselor's Door Always Open,1
10469,Dreamworks SKG Signs J&H Productions To Six-Year Deal,1
10470,Tammys Of The World Demand To Be Taken Seriously,1
10471,Your Horoscope,1
10472,Gasoline Still Inexplicably Cheaper Than Milk,1
10473,Area Homosexual Saves Four From Fire,1
10474,New Starbucks Opens In Rest Room Of Existing Starbucks,1
10475,Iowa Board Of Tourism Launches 'Des Moines Is ,1
10476,"1,500 Dead In AT&T Cost-Cutting Measure",1
10477,Intensive Five-Year Study Finds Five Years A Long-Ass Time,1
10478,NYC Health Department Cracks Down On Food Vendors Who Fail To Wipe Off Meat With Rag,1
10479,Miracle Sports Bottle Has Name Of Bank On Side,1
10480,"Horoscope for the week of June 24, 1998",1
10481,Russian Scientists Announce Six-Month Delay In Carving New Space Station,1
10482,Donut-Shaped Thing In Kitchen Junk Drawer Has No Discernible Purpose Whatsoever,1
10483,Brief Ceremony Marks Delivery Boy's Passage Into Delivery Manhood,1
10484,"Horoscope for the week of June 17, 1998",1
10485,Vatican Rescinds 'Blessed' Status Of World's Meek,1
10486,Mongol Hordes Sack U.S.,1
10487,Report: Aspirin Taken Daily With Bottle Of Bourbon Reduces Awareness Of Heart Attacks,1
10488,"Horoscope for the week of June 10, 1998",1
10489,Just Six Corporations Remain,1
10490,Turn The Lights Down Low,1
10491,Area ,1
10492,New 92-Grain Bread Depletes Majority Of World's Resources,1
10493,"Horoscope for the week of June 3, 1998",1
10494,What Can Be Done To Help Our Nation's Inner Suburbs?,1
10495,Evil Genius Gates Drops Windows 98 Into NYC Water Supply,1
10496,Astronomer Discovers Center Of Universe,1
10497,Noxious Minions Of Satan Offer Free Installation Through July,1
10498,Tractor-Pull Fans Begin To Question Whether This Is What Life Is Really About,1
10499,India Opens New Mohandas K. Gandhi Nuclear-Testing Facility,1
10500,Report: 9 Out Of 10 Americans Can't Eat Another Bite,1
10501,Area Senior Stays Active,1
10502,New Wonder Drug Enables Users To Get Higher Than Hell,1
10503,Ask A Movie-Trailer Announcer Guy,1
10504,"Horoscope for the week of May 20, 1998",1
10505,Control Of Russia Given To Random Flock Of Geese,1
10506,Suicide Only Option For Local Man,1
10507,Plenty Of Soda Still Available Across Nation,1
10508,Evil Genius' Cat Subpoenaed,1
10509,Résumé Accidentally Kept On File,1
10510, Car Of Year Stripped Of Title After Appearing As ,1
10511,"Horoscope for the week of May 13, 1998",1
10512,Christ Announces Hiring Of Associate Christ,1
10513,Koko The Gorilla Now Just Flipping Everybody Off,1
10514,Astronomers Predict Giant Asteroid Will Hit Nation's Theaters This Summer,1
10515,Nation's Substitute Teachers Would Like To Know Who Threw That,1
10516,"Human Affection Now Available Only From Grandparents, Down Syndrome Children",1
10517,Cherokee Nation Leader Announces 32 Red A Winner,1
10518,"Horoscope for the week of May 6, 1998",1
10519,Bank Patrons Can Expect Same Poor Service After Merger,1
10520,Funny Monkey Tested On,1
10521,Ask A Guy Considering Installing A Wet Bar In His Basement Rec Room,1
10522,"Horoscope for the week of April 29, 1998",1
10523,Newborn Baby Imprisons Area Man,1
10524,Another Bunch Of Southerners Dead,1
10525,Clinton Criticized For Not Supporting Local Music Scene,1
10526,Neighbors Remember Serial Killer As Serial Killer,1
10527,Area Man Likes Food,1
10528,'Bad To The Bone' To Be Used In Film,1
10529,Police Sketch Artist Admits To Only Drawing People Who Have Wronged Him Personally,1
10530,"Gay Gene Isolated, Ostracized",1
10531,Bronx Zoo Unveils New Loitering-Teens Exhibit,1
10532,Freshly Scented Soap To Cleanse Irish,1
10533,Your Horoscopes,1
10534,U.N. Peacekeepers Pulled From Bosnia To Mow Ted Turner's Lawn,1
10535,"Arafat, Netanyahu Reach Understanding After Zany 'Stuck In Meat Locker' Ordeal",1
10536,New ,1
10537,Report: National Content Now Over 85 Percent Filler,1
10538,"Horoscope for the week of April 15, 1998",1
10539,Nation's Last Themeless Restaurant Closes,1
10540,Area Asshole Keeps On Top Of Latest Trends In Changing Marketplace,1
10541,Retro-Crazed German Youths Invade Poland,1
10542,Woman Injured In Hostile Makeover,1
10543,Congress Raises Killing Age To 19,1
10544,Psychic Phone Service Devastates Competition By Only Hiring The Best Psychics,1
10545,"New, Improved Olean 30 Percent Less Likely To Make You Shit In Your Pants",1
10546,Hippocratic Oath 'Under Review' By HMO Board,1
10547,"Blacks, Whites Put Differences Aside, Work Together To Make Better Burger",1
10548,"Horoscope for the week of April 8, 1998",1
10549,Get Smooved,1
10550,Only Two Golden Tickets Remain,1
10551, Magazine Just Six Months From Big Cocktail-Nation-Craze Story,1
10552,"Horoscope for the week of April 1, 1998",1
10553,New Children's Hospital Filled To Capacity,1
10554,Desperate Small Town Erects World's Largest Fiberglass Chili Dog,1
10555,Sudanese Youths Go Wild For Great Taste Of Any Food Whatsoever,1
10556,Ask A Wiccan,1
10557,"Horoscope for the week of March 25, 1998",1
10558,"Microsoft Patents Ones, Zeroes",1
10559,Area Woman Not Listened To Again,1
10560,Sudden Infant Death Syndrome Linked To Bad Parents Who Could Have Done Something,1
10561,Tragic Oscar-Night Camera Malfunction Leaves Seven Critically Underpublicized,1
10562,America Online To Build Three Million Home Pages For The Homeless,1
10563,Albanian Village Bombed Forward Into Stone Age,1
10564,Area Twentysomething Disillusioned With Disillusionment,1
10565,"Horoscope for the week of March 17, 1998",1
10566,Ask A Slaughterhouse Killing-Floor Worker,1
10567,"Just-Opened Factory To Create 250 New Jobs, 170 New Cancer Cases",1
10568,Ants Demand 23.9-Hour Workday,1
10569,Sixth Grader Begins Work On Pony Trilogy,1
10570,PLO Claims Responsibility For Bombing Of ,1
10571,Pope Condemns Three More Glands,1
10572,"New $5,000 Multimedia Computer System Downloads Real-Time TV Programs, Displays Them On Monitor",1
10573,"Horoscope for the week of March 4, 1998",1
10574,Nonconformity Linked To Peer Pressure,1
10575,Zombie Corpse Of Scatman Crothers Speaks Out Against Telemarketing Scams,1
10576,Swiss Unable To Maintain Neutrality Toward Delicious Pastries,1
10577,New Pompous Asshole Magazine To Compete With Cigar Aficionado,1
10578,"Horoscope for the week of February 25, 1998",1
10579,U.S. Ambassador To Bulungi Suspected Of Making Country Up,1
10580,70 Percent of Americans In Favor of Watching Iraq Get Bombed on TV,1
10581,Area 15-Year-Old Only Homosexual In Whole World,1
10582,"TWA Flight 800 Rebuilt, Ready To Return To Air",1
10583,"Horoscope for the week of February 18, 1998",1
10584,Ask A Conspiracy Theorist,1
10585,Nation’s Teen Drug Problem Ended By Rapping Cartoon Spokesbeast,1
10586,New Ted Nugent Cologne Tested On ‘Every Goddamn Animal We Could Find’,1
10587,Ghost Of Anne Frank: 'Quit Reading My Diary',1
10588,"Horoscope for the week of February 11, 1998",1
10589,Murder Suspect To Be Tried By Media: Overworked Justice System Grateful For Help,1
10590,Chinese Rockers Hold Benefit For Oppression,1
10591,Saddam Hussein Harnesses Cuteness Of Babies For Powerful New Weapon,1
10592,Zapp Institute Adjusts Bounce/Ounce Ratio,1
10593,Psychic-Phone-Line Customer Used To Be Closed-Minded Just Like Her Friends,1
10594,Last Remaining Novelist Dies In Captivity,1
10595,"Abortion Issue ‘Most Critical Of Our Time,’ Say Tobacco-Industry Executives",1
10596,Swiss Threaten Ricola Embargo,1
10597,"Horoscope for the week of February 3, 1998",1
10598,"Family-Style Restaurant Offers Accusations, Belittlement With Entree Selections",1
10599,64 Percent Of U.S. Population Now Working For Manpower,1
10600,Ask A Gut-Shot Policeman,1
10601,Pepsi Super Bowl Ad Raises Worldwide Pepsi-Awareness .00000000001 Percent,1
10602,Burger King Fire Kills Seven Overweight Teenage Mothers:,1
10603,U.S. Unenjoyment Rate At All-Time High,1
10604,"Horoscope for the week of January 28, 1998",1
10605,Robots Speak Out Against Asimov’s First Law Of Robotics,1
10606,"Raped Environment Led Polluters On, Defense Attorneys Argue",1
10607,Congress To Ironhead: 'What's With This Thingy?',1
10608,Absent-Minded Professor Says Cure For Cancer 'Around Here Somewhere',1
10609,"Horoscope for the week of January 21, 1998",1
10610,Radical Socialist Movement Ends After Three Semesters,1
10611,Microsoft Signs Justice Dept. Attorney To $350 Million Endorsement Deal,1
10612,Ant Born,1
10613,Tractor Pulls Now Number-One Use For U.S. Tractors,1
10614,Santa Claus Killed In Electric-Razor Crash,1
10615,African Child Dies Despite Merlin Olsen Endorsement,1
10616,The ONION's 1997 Man of The Year,1
10617,"Horoscope for the week of December 16, 1997",1
10618,Out-Of-Control Holiday Revelers Deck Shit Out Of Area Halls,1
10619,Books Don't Take You Anywhere,1
10620,Travolta Hospitalized With Critically Low E-Meter Reading,1
10621,Doctors Closing In On 'Second Head-Bonk' Amnesia Cure,1
10622,Longtime Employee Given Small Pewter Object,1
10623,Nation Horrified By Freakish Multiple Birth,1
10624,More States Shifting Welfare Control To McDonald's,1
10625,North Dakota Not Heard From In 48 Hours,1
10626,Ask Sir Mix-A-Lot,1
10627,"Horoscope for the week of December 9, 1997",1
10628,New York To Install Special 'Infants Only' Dumpsters,1
10629,British Government Releases Scandalous Benny Hill Tapes,1
10630,Enormous Grace Slick Threatens California Coastline,1
10631,Former President Carter Sole Attendee At 1997 Solar Power Summit,1
10632,Newly Promoted Marketing Executive Treats Self To Girlfriend Upgrade,1
10633,FBI Wiretap Uncovers Massive Seventh-Grade 'Crush Ring',1
10634,"Horoscope for the week of December 3, 1997",1
10635,Ask A Bee,1
10636,Chuck Yeager Dies In Fiery Kitchen Mishap,1
10637,Glorious New Tomorrow Postponed Indefinitely,1
10638,"Horoscope for the week of November 19, 1997",1
10639,CNN Launches ‘CNN For The Shuttle Bus From The Airport To The Hotel’ News Channel,1
10640,National Guard Mobilized For University Of Mississippi Class Of '62 Reunion,1
10641,United Nations Condemns American Tourist Traps As Inhumane,1
10642,Orphanage Saved By Bikini Car Wash,1
10643,Late-Working NASA Scientists Discover Moons Over My Hammy,1
10644,Area Gym Class Prepares For Mandatory Exposure Of Penises To Peers,1
10645,North Korea Ranked Least-Entertained Nation On Earth,1
10646,Ergonomic Advisors Call For $30 Million In Federal Lumbar Support,1
10647,Methushael Begets Lamech,1
10648,Telemarketers May Not Actually Care How You Are Doing,1
10649,New '98 Homeless Seven Percent Louder,1
10650,"Horoscope for the week of November 11, 1997",1
10651,Price-Gun-Wielding Maniac Riddles Supermarket With Savings,1
10652,Exxon Donates $70 Million To Clean Up Portland Man's Life,1
10653,St. Vincent To World's Catholics: Stop Donating All This Crap To Me,1
10654,Scientists Isolate Pepsi-Resistant Gene,1
10655,"Horoscope for the week of November 4, 1997",1
10656,New 'Phone Book' Raising Serious Privacy Issues,1
10657, Wins Excellence-In-Caption-Pun Award,1
10658,"Villain Contends He, Hero 'Very Much Alike'",1
10659,NYSE Admits: This Is All Make Believe,1
10660,"Horoscope for the week of October 29, 1997",1
10661,Reading-Is-Fundamentalists Slaughter 52 Illiterates,1
10662,"Maya Angelou Honored For Courage, Blackness",1
10663,Innovative Fat Man Combines Waffles With Ice Cream,1
10664,Let Us Freak,1
10665,Man Has Amazing Ass,1
10666,Lovable Cockney Charms Neighbors:,1
10667,Drug Use Down Among Uncool Kids,1
10668,"Horoscope for the week of October 21, 1997",1
10669,"'Midwest' Discovered Between East, West Coasts",1
10670,Nike To Cease Manufacturing Products:,1
10671,Massive Oil Spill Results In Improved Wildlife Viscosity,1
10672,Huge Lottery Jackpot Tempting All But The Most Rational,1
10673,"Horoscope for the week of October 7, 1997",1
10674,Christ Demands More Money,1
10675,Congress Approves $40 Million To Fight Teens,1
10676,Wacky Morning DJ Vows To Hunt Down Scum That Killed His Partner,1
10677,Nation Prepares For Very Special Television Event,1
10678,Los Angeles To Siphon Water From Minorities' Bodies,1
10679,Transplanted New Yorker Disappointed With Local Bagel Scene,1
10680,Thousands Dead In Indonesia Again,1
10681,"Horoscope for the week of September 30, 1997",1
10682,Ask That Hindenburg Announcer Guy,1
10683,Local Man Might As Well Just Give Up,1
10684,DMV Reconsidering 'One For The Road' Driver Relaxation Campaign,1
10685,Newcomer Changes Small Town's Anti-Dancing Statute,1
10686,Freshman Term Paper Discovers Something Totally New About ,1
10687,Civilization Collapses,1
10688, Adds Color To Target Under-70 Demographic,1
10689,Exxon Paleontologists Call For Increased U.S. Fossil Production,1
10690,"Horoscope for the week of September 23, 1997",1
10691,Buck-Naked Man Stresses Importance Of Proper Schooling,1
10692,Scientists Discover Wrinkle In Time-Life Continuum,1
10693,Airline Food Under Fire From Area Comedian,1
10694,Sales Disappointing For First-Ever ,1
10695,Rwanda Gets Plant,1
10696,"U.S. Agriculture Secretary: 'Aw, Let's Not Do Farming Anymore'",1
10697,"Horoscope for the week of September 16, 1997",1
10698,'Underground Railroad' Carries Slaves From Brooklyn to Manhattan,1
10699,Geopolitical Balance Of Power Somehow Unaffected By Death Of Princess,1
10700,Area Gambler Likes Those Odds,1
10701,Amtrak Passengers Treated To Whirlwind Tour of Poor People's Yards,1
10702,Grecian Formula Falls Into Non-Grecian Hands,1
10703,Japanese Leaders Say Radioactive Waste May Have Contributed To Creation Of Giant Monsters,1
10704,"Horoscope for the week of September 9, 1997",1
10705,Mother Teresa Sent To Hell In Wacky Afterlife Mix-Up,1
10706,DEA Chief: Winners Occasionally Use Drugs,1
10707,Area Consumer Makes Last-Minute Soft-Drink Size Upgrade To Acquire Collectible Plastic Cup,1
10708,"Byzantine Empire Will Fall To Turks, Historian Warns",1
10709,New Cambodian Barnes & Noble,1
10710,Study: Obsessive-Compulsive Disorder Obsessive-Compulsive Disorder Obsessive-Compulsive Disorder,1
10711,NPR Host Raises Voice,1
10712,Ask A Navy SEAL,1
10713,"Horoscope for the week of September 2, 1997",1
10714,Middle Management Gears Up For 'Operation Xerox-Fax',1
10715,"Local Teen Hates Life, Mom, Hair",1
10716,World War II Veteran Allowed To Kill One Last German,1
10717,Last Literate Person On Earth Dead At 98,1
10718,'Hands Across Liechtenstein' Raises $30 For Liechtenstein Charities,1
10719,Local Audience Deemed 'Great',1
10720,"Horoscope for the week of August 26, 1997",1
10721,Tammys Of The World Demand To Be Taken Seriously,1
10722,"Lack Of Pre-Teen Cosmetic Surgery May Pose 'Serious Self-Esteem Risk,' Say Beverly Hills Doctors",1
10723,"City Council, Herb J. Fenton Meet To Discuss Ways To Control Unchecked Growth Of Herb J. Fenton",1
10724,Sea-Going Turtle Under Fire For Egg Abandonment,1
10725,Nation's Educators Alarmed By Poorly Written Teen Suicide Notes,1
10726,Microsft Bids $2.1 Billion For Milton Berle Joke File,1
10727,"New Toothbrush Slightly Different From Already Existing, Perfectly Good Toothbrushes",1
10728,AARP Calls For 'Comfier Booths' At Denny's,1
10729,"Horoscope for the week of August 19, 1997",1
10730,McDonald's Sells Out,1
10731,World's Muslims Lighten Up,1
10732,Area 18-Year-Old Demands Right To Be Sexually Harassed In The Workplace,1
10733,Thing Happens,1
10734,Incorrect Pain-Reliever Brand Choice Results In Missed Job Promotion,1
10735,Hunter-Soldier From Future Warns: 'Beware The Digital Pets',1
10736,YES vs. NO,1
